,Unnamed: 0,District,Event,Circle,Police Station,Caller Source,Event Type,Event Sub-Type,Latitude,Longitude,latitude1,longitude1,Age,gender,Year,Day,Month,Hour,Minute,Second,Level
3415,3415,LUCKNOW,P21052112877,C2,PS3,PHONE,Corona,Gathering Funeral Other Celebration,26.881,81.046,26.775708673316576,81.15815346112402,34,M,2021,21,5,21,28,4,3
3416,3416,LUCKNOW,P21052113130,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.898000000000003,81.046,26.703345143915683,81.1180701347137,48,M,2021,21,5,21,39,57,2
3417,3417,LUCKNOW,P21052114158,C2,PS3,PHONE,Dispute,Other Dispute,26.883000000000003,81.04,26.994628490187704,81.04811640044997,26,F,2021,21,5,22,27,0,3
3418,3418,LUCKNOW,P21052114335,C2,PS3,PHONE,Threat In Person,Attack,26.893,81.051,26.693781088025972,81.05921625340842,19,M,2021,21,5,22,35,34,3
3419,3419,LUCKNOW,P21052114419,C2,PS3,PHONE,Dispute,Other Dispute,26.857,81.028,26.597232057076244,81.45646657643017,28,M,2021,21,5,22,40,20,3
3420,3420,LUCKNOW,P21052114523,C2,PS3,PHONE,Domestic Violence,Beating Senior Citizen,26.886,81.061,26.15245085113601,81.61436016214029,26,F,2021,21,5,22,46,1,2
3421,3421,LUCKNOW,P21052114558,C2,PS3,PHONE,Information Against Police,Misbehavior By Ps Incharge,26.878,81.01899999999999,26.16240192518544,81.3882793837184,21,F,2021,21,5,22,48,6,3
3422,3422,LUCKNOW,P21052114840,C2,PS3,PHONE,Pollution,Sound Pollution,26.857,81.041,26.18803665988747,81.03754376756595,30,M,2021,21,5,23,3,33,0
3423,3423,LUCKNOW,P21052114896,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Threaten Men,26.88,81.009,26.153863838360177,81.1829019376254,21,M,2021,21,5,23,6,50,3
3424,3424,LUCKNOW,P21052114969,C2,PS3,PHONE,Information Against Police,Misbehavior By Ps Incharge,26.881,81.006,26.858403922773853,81.54395402065262,34,F,2021,21,5,23,11,48,3
3425,3425,LUCKNOW,P21052115086,C2,PS3,PHONE,Female Harrassment,Misbehaviour With Child By Outsider,26.922,81.047,26.838536663614363,81.0853899694038,46,F,2021,21,5,23,18,6,2
3426,3426,LUCKNOW,P21052115140,C2,PS3,PHONE,Missing,Child,26.893,81.015,26.657396150410374,81.22642615361468,17,F,2021,21,5,23,22,2,3
3427,3427,LUCKNOW,P21052115571,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,26.884,81.008,26.682890781600136,81.27106294037539,11,F,2021,21,5,23,52,5,2
3428,3428,LUCKNOW,P22052101386,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.876,81.024,26.124147939895305,81.12179818413928,26,M,2021,22,5,4,18,26,3
3429,3429,LUCKNOW,P22052102822,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.881,81.007,26.56836816491821,81.6150707057968,16,M,2021,22,5,8,20,57,3
3430,3430,LUCKNOW,P22052104635,C2,PS3,PHONE,Property Disputes,Dispute Between Relatives,26.895,81.063,26.82835531381656,81.49533005849649,48,M,2021,22,5,10,35,21,3
3431,3431,LUCKNOW,P22052107345,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.897,81.048,26.44786037979793,81.660662033921,23,F,2021,22,5,13,59,16,2
3432,3432,LUCKNOW,P22052107635,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.878,81.018,26.88441188757444,81.06188796713238,41,M,2021,22,5,14,23,14,3
3433,3433,LUCKNOW,P22052108303,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,26.865,81.03699999999999,26.167101561745444,81.53543314869952,21,M,2021,22,5,15,16,11,3
3434,3434,LUCKNOW,P22052108585,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,26.877,81.035,26.49851057617332,81.26182027140355,28,M,2021,22,5,15,36,31,3
3435,3435,LUCKNOW,P22052108857,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.897,81.067,26.35539013617316,81.62628137627385,38,M,2021,22,5,15,56,2,2
3436,3436,LUCKNOW,P22052112342,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.851,81.031,26.341322046104494,81.39708658901236,10,M,2021,22,5,19,38,49,3
3437,3437,LUCKNOW,P22052112812,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.882,81.02199999999999,26.413099643563463,81.14601140202107,20,F,2021,22,5,20,7,36,3
3438,3438,LUCKNOW,P22052115864,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,26.873,81.003,26.676264432371056,81.43550538448395,41,M,2021,22,5,22,23,21,3
3439,3439,LUCKNOW,P22052116059,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,26.847,81.063,26.16917917887779,81.32816176952399,10,M,2021,22,5,22,32,33,2
3440,3440,LUCKNOW,P22052116091,C2,PS3,PHONE,Missing,Child,26.85,81.023,26.204137135137195,81.10852019539587,7,F,2021,22,5,22,34,3,3
3441,3441,LUCKNOW,P23052100936,C2,PS3,PHONE,Attempted Murder,Beaten With Lathi/Stick,26.889,81.012,26.31290423417571,81.34133483882523,9,F,2021,23,5,2,12,26,2
3442,3442,LUCKNOW,P23052100982,C2,PS3,PHONE,Domestic Violence,Domestic Violence Against Men Or Boy Or Seniormen,26.89,81.009,26.1702670528954,81.43783404471536,44,F,2021,23,5,2,29,4,2
3443,3443,LUCKNOW,P23052100989,C2,PS3,PHONE,Dispute,Other Dispute,26.887,81.01,26.85696715048402,81.42905982190976,34,F,2021,23,5,2,29,42,3
3444,3444,LUCKNOW,P23052102507,C2,PS3,PHONE,Theft,Three Wheeler Vehicle,26.871,81.04,26.994779491348435,81.38992956508973,9,M,2021,23,5,8,5,4,3
3445,3445,LUCKNOW,P23052102948,C2,PS3,PHONE,Dispute,Other Dispute,26.859,81.04,26.250384816550174,81.66318627207126,14,F,2021,23,5,8,36,15,3
3446,3446,LUCKNOW,P23052103466,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,26.904,81.096,26.72687102318649,81.35876009725834,15,M,2021,23,5,9,11,8,3
3447,3447,LUCKNOW,P23052106142,C2,PS3,PHONE,Threat In Person,Attack,26.887,81.059,26.73161551795297,81.6629080078052,47,F,2021,23,5,12,19,38,3
3448,3448,LUCKNOW,P23052107765,C2,PS3,PHONE,Medium Fire,Building Res Insti Auditorial Academic Professional Indus Storage Multiplex Etc,26.876,81.023,26.4729646562111,81.56534593968925,26,F,2021,23,5,14,28,9,2
3449,3449,LUCKNOW,P23052109461,C2,PS3,PHONE,Theft,Other Location,26.868,81.041,26.661268231107293,81.14101882828051,37,M,2021,23,5,16,33,52,3
3450,3450,LUCKNOW,P23052110012,C2,PS3,PHONE,Threat In Person,Attack,26.88,81.039,26.966700622075106,81.17153320450116,46,F,2021,23,5,17,10,1,3
3451,3451,LUCKNOW,P23052112081,C2,PS3,PHONE,Dispute,Dispute With Unknown Person,26.907,81.059,26.776480722346182,81.28148104957963,35,M,2021,23,5,19,18,32,3
3452,3452,LUCKNOW,P23052112893,C2,PS3,PHONE,Dispute,Other Dispute,26.893,81.054,26.86961849250037,81.52740875161841,27,M,2021,23,5,20,7,2,3
3453,3453,LUCKNOW,P23052113477,C2,PS3,PHONE,Domestic Violence,Beating Senior Citizen,26.896,81.087,26.60358690920703,81.14727881533003,23,M,2021,23,5,20,34,39,2
3454,3454,LUCKNOW,P23052115257,C2,PS3,PHONE,Accident,Hit By Dividers,26.865,81.03699999999999,26.13379776316709,81.24774314815134,26,F,2021,23,5,21,45,36,2
3455,3455,LUCKNOW,P23052115455,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,26.863000000000003,81.03699999999999,26.71584708448785,81.54764460592398,35,M,2021,23,5,21,52,37,3
3456,3456,LUCKNOW,P23052116813,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,26.896,81.082,26.904367215554853,81.60533151993015,41,M,2021,23,5,22,49,37,3
3457,3457,LUCKNOW,P23052116956,C2,PS3,PHONE,Robbery,On Road,26.891,81.068,26.760181014987147,81.53328947021956,43,F,2021,23,5,22,56,14,2
3458,3458,LUCKNOW,P24052100077,C2,PS3,PHONE,Domestic Violence,Beating Senior Citizen,26.888,81.009,26.11849782861935,81.1586045592474,45,M,2021,24,5,0,7,1,2
3459,3459,LUCKNOW,P24052100256,C2,PS3,PHONE,Domestic Violence,Beating Senior Citizen,26.851,81.035,26.62408202788337,81.1821516417488,8,M,2021,24,5,0,22,6,2
3460,3460,LUCKNOW,P24052104022,C2,PS3,PHONE,Differently Abled People,Mad /Retarded Person,26.874,81.023,26.607374099710704,81.56218936590484,6,M,2021,24,5,9,29,46,3
3461,3461,LUCKNOW,P24052104066,C2,PS3,PHONE,Dispute,Sewer Dispute,26.88,81.005,26.27281875093733,81.52373176511432,15,M,2021,24,5,9,32,10,3
3462,3462,LUCKNOW,P24052106247,C2,PS3,PHONE,Theft,Two Wheeler Vehicle,26.877,81.036,26.121149790187054,81.612123626907,6,M,2021,24,5,12,12,38,3
3463,3463,LUCKNOW,P24052108001,C2,PS3,PHONE,Theft,Two Wheeler Vehicle,26.887,81.055,26.533977837736195,81.5038522859323,6,F,2021,24,5,14,27,20,3
3464,3464,LUCKNOW,P24052109720,C2,PS3,PHONE,Threat In Person,Attack,26.894,81.04899999999999,26.82670874463242,81.63020618621212,26,M,2021,24,5,16,33,20,3
3465,3465,LUCKNOW,P24052110813,C2,PS3,PHONE,Animals Related,Dangerous Animals/Dog Residential Area,26.87,81.033,26.25857952456977,81.31521184942146,11,F,2021,24,5,17,46,41,3
3466,3466,LUCKNOW,P24052111149,C2,PS3,PHONE,Dispute,Dispute With Service Provider Or Vendor,26.86,81.023,26.456157275075974,81.13718208355755,11,M,2021,24,5,18,9,49,3
3467,3467,LUCKNOW,P24052111932,C2,PS3,PHONE,Dispute,Other Dispute,26.857,81.041,26.722191336822064,81.20498727874613,43,M,2021,24,5,18,58,15,3
3468,3468,LUCKNOW,P24052112017,C2,PS3,PHONE,Corona,Open School/Coaching Institution/College/Office,26.892,81.055,26.868654630217243,81.47252946295319,27,M,2021,24,5,19,3,32,3
3469,3469,LUCKNOW,P24052112396,C2,PS3,PHONE,Threat In Person,Attack,26.859,81.04,26.4693384865382,81.15076253209982,14,M,2021,24,5,19,23,27,3
3470,3470,LUCKNOW,P24052112668,C2,PS3,PHONE,Dispute,Other Dispute,26.845,81.066,26.246042807252085,81.09303849691267,15,F,2021,24,5,19,39,20,3
3471,3471,LUCKNOW,P24052114628,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.907,81.053,26.485871119707355,81.28983518473174,37,M,2021,24,5,21,16,25,3
3472,3472,LUCKNOW,P24052117840,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.876,81.055,26.987962998084765,81.21276784052975,30,F,2021,24,5,23,35,17,3
3473,3473,LUCKNOW,P24052117927,C2,PS3,PHONE,Domestic Violence,Beating Senior Citizen,26.876,81.054,26.80493540025177,81.58680472824148,41,F,2021,24,5,23,40,14,2
3474,3474,LUCKNOW,P25052101037,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.893,81.047,26.13346963699214,81.54104082493953,47,M,2021,25,5,1,33,39,2
3475,3475,LUCKNOW,P25052101438,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.87,81.03399999999999,26.600555050001013,81.18522394314354,31,M,2021,25,5,2,55,26,3
3476,3476,LUCKNOW,P25052104706,C2,PS3,PHONE,Encroachment,Government Land,26.883000000000003,81.079,26.824656731555564,81.31282891091934,11,F,2021,25,5,9,51,7,3
3477,3477,LUCKNOW,P25052106096,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,26.856,81.045,26.524926456889222,81.19428303377845,31,M,2021,25,5,11,19,21,3
3478,3478,LUCKNOW,P25052106512,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.854,81.04,26.65073922715584,81.00264536568073,15,M,2021,25,5,11,46,26,3
3479,3479,LUCKNOW,P25052106652,C2,PS3,PHONE,Dispute,Other Dispute,26.9,81.05,26.14480702867783,81.46877554546023,47,M,2021,25,5,11,56,5,3
3480,3480,LUCKNOW,P25052106693,C2,PS3,PHONE,Dispute,Other Dispute,26.848000000000003,81.064,26.480957917708867,81.09113319073862,21,M,2021,25,5,11,58,22,3
3481,3481,LUCKNOW,P25052106787,C2,PS3,PHONE,Gambling,Play Cards,26.871,81.043,26.368912061203638,81.34168745419285,16,F,2021,25,5,12,5,32,3
3482,3482,LUCKNOW,P25052106798,C2,PS3,PHONE,Dispute,Other Dispute,26.922,81.05,26.95733102903608,81.01989814243497,27,F,2021,25,5,12,6,13,3
3483,3483,LUCKNOW,P25052106947,C2,PS3,PHONE,Domestic Violence,Expellinghouse Wife By Husband Or Family Members From House,26.881,81.04,26.45206034862434,81.58802834784925,39,M,2021,25,5,12,17,12,2
3484,3484,LUCKNOW,P25052106964,C2,PS3,PHONE,Theft,Residential Building,26.874,81.007,26.231574954481392,81.33403484696518,32,M,2021,25,5,12,18,0,3
3485,3485,LUCKNOW,P25052107066,C2,PS3,PHONE,Threat In Person,Attack,26.879,81.053,26.545121375711517,81.11564622944731,34,F,2021,25,5,12,24,49,3
3486,3486,LUCKNOW,P25052107165,C2,PS3,PHONE,Threat In Person,Attack,26.879,81.053,26.751039768902327,81.04266876947543,13,F,2021,25,5,12,31,49,3
3487,3487,LUCKNOW,P25052107732,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,26.922,81.05,26.448694400864603,81.60902491381442,22,M,2021,25,5,13,10,53,3
3488,3488,LUCKNOW,P25052107782,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.88,81.039,26.789157091987644,81.45750270066888,16,F,2021,25,5,13,14,43,3
3489,3489,LUCKNOW,P25052108506,C2,PS3,NERS112,Sos,Sos,26.89,81.055,26.330458403401774,81.37493586726721,12,F,2021,25,5,14,10,15,2
3490,3490,LUCKNOW,P25052109966,C2,PS3,PHONE,Dispute,Other Dispute,26.876,81.054,26.42274005247082,81.41859225727852,8,M,2021,25,5,15,54,41,3
3491,3491,LUCKNOW,P25052110168,C2,PS3,PHONE,Dispute,Green Tree Chopping Incident,26.873,81.036,26.527698146027102,81.4268010793969,21,F,2021,25,5,16,5,44,3
3492,3492,LUCKNOW,P25052110344,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,26.874,81.017,26.858205236539277,81.53968586815066,9,F,2021,25,5,16,16,49,3
3493,3493,LUCKNOW,P25052110876,C2,PS3,PHONE,Dispute,Other Dispute,26.853,81.047,26.273785464602025,81.35292149465037,19,F,2021,25,5,16,46,24,3
3494,3494,LUCKNOW,P25052111348,C2,PS3,PHONE,Dispute,Other Dispute,26.883000000000003,81.079,26.841015811934163,81.09546998180703,19,M,2021,25,5,17,17,5,3
3495,3495,LUCKNOW,P25052111680,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.877,81.035,26.46459176167845,81.32535709328812,15,M,2021,25,5,17,34,55,3
3496,3496,LUCKNOW,P25052111702,C2,PS3,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By ,26.875,81.055,26.377958413994204,81.30728116480796,7,F,2021,25,5,17,36,32,3
3497,3497,LUCKNOW,P25052112496,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,26.885,81.03399999999999,26.240635140664487,81.07885637809773,48,M,2021,25,5,18,18,59,3
3498,3498,LUCKNOW,P25052113037,C2,PS3,PHONE,Domestic Violence,Beating Senior Citizen,26.873,81.085,26.216099117157334,81.19333399303457,36,F,2021,25,5,18,49,7,2
3499,3499,LUCKNOW,P25052113464,C2,PS3,PHONE,Excise Act Offenses,Iilegal Sale,26.874,81.035,26.75402719709199,81.28355486701072,17,M,2021,25,5,19,13,16,2
3500,3500,LUCKNOW,P25052114048,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.855,81.04,26.562460677342425,81.04714492605842,26,F,2021,25,5,19,47,5,3
3501,3501,LUCKNOW,P25052115426,C2,PS3,PHONE,Corona,Gathering Funeral Other Celebration,26.881,81.04,26.942008237402437,81.64518836786473,15,M,2021,25,5,20,49,7,3
3502,3502,LUCKNOW,P25052115887,C2,PS3,PHONE,Dispute,Other Dispute,26.849,81.066,26.144611164209564,81.27890868892887,48,M,2021,25,5,21,5,50,3
3503,3503,LUCKNOW,P25052116242,C2,PS3,PHONE,Dispute,Other Dispute,26.835,81.068,26.19789027425008,81.56998678414774,10,M,2021,25,5,21,19,42,3
3504,3504,LUCKNOW,P25052117276,C2,PS3,PHONE,Threat In Person,Attack,26.851,81.066,26.470935451976843,81.22875610167715,25,F,2021,25,5,21,56,48,3
3505,3505,LUCKNOW,P25052118152,C2,PS3,PHONE,Theft,Other Location,26.872,81.033,26.84391765095835,81.18487585896585,15,M,2021,25,5,22,30,51,3
3506,3506,LUCKNOW,P25052118859,C2,PS3,PHONE,Domestic Violence,Beating Senior Citizen,26.876,81.013,26.53523397197865,81.44458852395506,24,M,2021,25,5,23,2,21,2
3507,3507,LUCKNOW,P25052118948,C2,PS3,PHONE,Threat In Person,Attack,26.876,81.055,26.294531417230772,81.3666749530581,19,M,2021,25,5,23,7,3,3
3508,3508,LUCKNOW,P26052100804,C2,PS3,PHONE,Domestic Violence,Beating Senior Citizen,26.867,81.03399999999999,26.12658242528833,81.07947376480614,26,F,2021,26,5,1,44,54,2
3509,3509,LUCKNOW,P26052100849,C2,PS3,PHONE,Theft,Residential Building,26.867,81.048,26.9057555191254,81.24918708267849,9,F,2021,26,5,1,56,27,3
3510,3510,LUCKNOW,P26052101670,C2,PS3,PHONE,Dispute,With Neighbor,26.868,81.048,26.645017484766075,81.18617850826107,48,M,2021,26,5,6,24,10,3
3511,3511,LUCKNOW,P26052102804,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.899,81.087,26.416340287691263,81.43219354129394,14,M,2021,26,5,8,7,59,3
3512,3512,LUCKNOW,P26052103365,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.866,81.042,26.40179236648464,81.00718543950731,43,F,2021,26,5,8,45,47,3
3513,3513,LUCKNOW,P26052106049,C2,PS3,PHONE,Dispute,Inter Caste Marriage,26.87,81.086,26.817955067252736,81.30838199337856,48,M,2021,26,5,11,22,45,3
3514,3514,LUCKNOW,P26052106261,C2,PS3,PHONE,Theft,Two Wheeler Vehicle,26.878,81.055,26.456320371692296,81.50115731339986,38,F,2021,26,5,11,36,43,3
3515,3515,LUCKNOW,P26052106593,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,26.905,81.038,26.742176790519057,81.6255192927005,6,M,2021,26,5,11,57,20,3
3516,3516,LUCKNOW,P26052107203,C2,PS3,WhatsApp,Property Disputes,Boundary Dispute,26.877,81.035,26.851577657052943,81.3661060011278,48,M,2021,26,5,12,34,25,3
3517,3517,LUCKNOW,P26052107234,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,26.905,81.038,26.86787130273605,81.49859223741718,45,F,2021,26,5,12,36,2,3
3518,3518,LUCKNOW,P26052108217,C2,PS3,PHONE,Threat In Person,Attack,26.877,81.029,26.837613651904707,81.16728347916701,41,M,2021,26,5,13,43,22,3
3519,3519,LUCKNOW,P26052109205,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,26.86,81.056,26.318787469859465,81.07763246981649,49,F,2021,26,5,14,55,46,3
3520,3520,LUCKNOW,P26052109969,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.852,81.031,26.93790423621032,81.3211499436983,48,M,2021,26,5,15,46,18,2
3521,3521,LUCKNOW,P26052111638,C2,PS3,PHONE,Dispute,Sewer Dispute,26.875,81.09100000000001,26.11926994291513,81.39379342677914,6,F,2021,26,5,17,32,57,3
3522,3522,LUCKNOW,P26052113701,C2,PS3,PHONE,Corona,Help For Other,26.889,81.044,26.880156868742716,81.34946544188627,35,M,2021,26,5,19,29,34,3
3523,3523,LUCKNOW,P26052114474,C2,PS3,PHONE,Theft,Two Wheeler Vehicle,26.876,81.055,26.18661081595889,81.35188593880775,36,M,2021,26,5,20,9,44,3
3524,3524,LUCKNOW,P26052114672,C2,PS3,PHONE,Theft,Residential Building,26.896,81.031,26.22272437223703,81.31850487042273,14,F,2021,26,5,20,18,14,3
3525,3525,LUCKNOW,P26052114686,C2,PS3,PHONE,Corona,Help For Other,26.889,81.044,26.34202582350331,81.18698734172128,29,M,2021,26,5,20,18,47,3
3526,3526,LUCKNOW,P26052115123,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,26.906,81.023,26.56660156136764,81.55507593737924,10,M,2021,26,5,20,36,39,2
3527,3527,LUCKNOW,P26052116366,C2,PS3,PHONE,Threat In Person,Attack,26.881,81.035,26.477197221356256,81.41794554521813,37,M,2021,26,5,21,23,16,3
3528,3528,LUCKNOW,P26052116609,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.89,81.031,26.88582537033428,81.50454830525048,31,F,2021,26,5,21,31,13,3
3529,3529,LUCKNOW,P26052116674,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,26.873,81.038,26.755791798554405,81.29216432889876,5,F,2021,26,5,21,32,52,3
3530,3530,LUCKNOW,P26052117385,C2,PS3,PHONE,Dispute,Other Dispute,26.857,81.047,26.56901125004862,81.38924467703835,10,M,2021,26,5,21,57,32,3
3531,3531,LUCKNOW,P26052119105,C2,PS3,PHONE,Robbery,House,26.898000000000003,81.08800000000001,26.43802236069071,81.36060357879673,17,M,2021,26,5,23,5,7,2
3532,3532,LUCKNOW,P26052119236,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,26.883000000000003,81.02,26.731282993795684,81.57277826147185,41,M,2021,26,5,23,10,42,2
3533,3533,LUCKNOW,P26052119685,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.896,81.087,26.111512834892974,81.47835782681389,42,M,2021,26,5,23,35,2,3
3534,3534,LUCKNOW,P27052100052,C2,PS3,PHONE,Attempted Murder,Beaten With Lathi/Stick,26.874,81.01899999999999,26.23249701482832,81.52939929624488,10,M,2021,27,5,0,3,52,2
3535,3535,LUCKNOW,P27052100976,C2,PS3,PHONE,Dispute,Other Dispute,26.869,81.028,26.50027447826965,81.0614083145788,25,M,2021,27,5,1,38,6,3
3536,3536,LUCKNOW,P27052101084,C2,PS3,PHONE,Dispute,Other Dispute,26.927,81.041,26.50816921825452,81.44817915659318,46,F,2021,27,5,1,57,24,3
3537,3537,LUCKNOW,P27052101896,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.924,81.043,26.128341933779662,81.04360403836752,16,M,2021,27,5,6,27,23,3
3538,3538,LUCKNOW,P27052102168,C2,PS3,PHONE,Unknown,Unknown,26.875,81.03699999999999,26.31461290489242,81.4511392706723,16,M,2021,27,5,6,59,22,3
3539,3539,LUCKNOW,P27052102372,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.889,81.05199999999999,26.90798601228625,81.51464502430069,14,M,2021,27,5,7,18,42,3
3540,3540,LUCKNOW,P27052105266,C2,PS3,PHONE,Dispute,Other Dispute,26.849,81.064,26.16673520511059,81.47140744326333,14,M,2021,27,5,10,27,8,3
3541,3541,LUCKNOW,P27052105997,C2,PS3,PHONE,Dispute,Other Dispute,26.899,81.014,26.162717469334844,81.20122597264,24,M,2021,27,5,11,12,42,3
3542,3542,LUCKNOW,P27052106161,C2,PS3,PHONE,Theft,Three Wheeler Vehicle,26.867,81.031,26.34701471157965,81.24570967529792,41,F,2021,27,5,11,23,31,3
3543,3543,LUCKNOW,P27052107455,C2,PS3,PHONE,Corona,Public Gathering,26.877,81.013,26.37866570829497,81.47210231047995,32,M,2021,27,5,13,3,20,3
3544,3544,LUCKNOW,P27052108891,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,26.891,81.059,26.69737504561795,81.21549013052771,36,F,2021,27,5,15,2,6,2
3545,3545,LUCKNOW,P27052108936,C2,PS3,NERS112,Sos,Sos,26.883000000000003,81.009,26.57175862079437,81.09154700746896,23,M,2021,27,5,15,5,12,2
3546,3546,LUCKNOW,P27052109119,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.835,81.068,26.82718935535002,81.13241476687567,28,M,2021,27,5,15,17,39,3
3547,3547,LUCKNOW,P27052109552,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.877,81.03699999999999,26.26982853746404,81.05650149895676,7,F,2021,27,5,15,50,13,2
3548,3548,LUCKNOW,P27052110436,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.855,81.04,26.441611254452763,81.05121560902067,7,M,2021,27,5,16,58,7,3
3549,3549,LUCKNOW,P27052111564,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,26.835,81.068,26.766336590381297,80.99944749352782,46,M,2021,27,5,18,13,17,2
3550,3550,LUCKNOW,P27052111829,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.854,81.04,26.99219321626636,81.50957619001008,33,M,2021,27,5,18,31,6,3
3551,3551,LUCKNOW,P27052112144,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.866,81.059,26.6801570127299,81.29679115970593,16,M,2021,27,5,18,51,6,3
3552,3552,LUCKNOW,P27052112973,C2,PS3,PHONE,Threat In Person,Attack,26.893,81.03399999999999,26.964403542484465,81.33603201717537,32,F,2021,27,5,19,39,34,3
3553,3553,LUCKNOW,P27052113303,C2,PS3,PHONE,Cyber Crimes,Email Hacking,26.881,81.04,26.48034201694996,81.63264109243295,19,F,2021,27,5,19,59,28,3
3554,3554,LUCKNOW,P27052113393,C2,PS3,PHONE,Unknown,Unknown,26.875,81.03699999999999,26.99525893381521,81.04630940547105,42,F,2021,27,5,20,4,36,3
3555,3555,LUCKNOW,P27052113434,C2,PS3,PHONE,Dispute,Other Dispute,26.877,81.041,26.311389015402327,81.19427118506108,8,F,2021,27,5,20,6,30,3
3556,3556,LUCKNOW,P27052114822,C2,PS3,PHONE,Dispute,Other Dispute,26.854,81.05,26.38314336960824,81.34982424269731,17,M,2021,27,5,21,12,20,3
3557,3557,LUCKNOW,P27052114889,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.923,81.059,26.762308583829096,81.2876524738161,37,F,2021,27,5,21,15,25,2
3558,3558,LUCKNOW,P27052114929,C2,PS3,PHONE,Dispute,Other Dispute,26.876,81.054,26.9714449735869,81.43311760303214,38,F,2021,27,5,21,17,38,3
3559,3559,LUCKNOW,P27052115754,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.893,81.062,26.598439407277333,81.1720047207761,10,F,2021,27,5,21,56,45,3
3560,3560,LUCKNOW,P27052115773,C2,PS3,PHONE,Dispute,Other Dispute,26.874,81.017,26.833328949721214,81.28327626958534,38,F,2021,27,5,21,57,36,3
3561,3561,LUCKNOW,P27052116425,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.847,81.063,26.230989534316315,81.45005464861059,25,F,2021,27,5,22,31,12,2
3562,3562,LUCKNOW,P27052116912,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,26.851,81.033,26.14383720343896,81.63201613301919,16,F,2021,27,5,22,56,24,2
3563,3563,LUCKNOW,P27052116925,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,26.835,81.068,26.270731203187957,81.15587754987853,43,M,2021,27,5,22,57,28,3
3564,3564,LUCKNOW,P27052117528,C2,PS3,PHONE,Unknown,Unknown,26.893,81.053,26.580918146286823,81.22306069778497,36,F,2021,27,5,23,41,12,3
3565,3565,LUCKNOW,P27052117566,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,26.851,81.033,26.135838632726195,81.33565144616489,31,M,2021,27,5,23,45,8,2
